Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)","Amplitude (integral(A), Between rulers) (Vs)"
2/1/2024 1:25:21 PM,6.188484E-11,1.519807E-09
2/1/2024 1:25:21 PM,2.394808E-10,1.16967E-09
2/1/2024 1:25:21 PM,8.516855E-11,1.487487E-09
2/1/2024 1:25:21 PM,-2.076415E-08,2.0447E-08
2/1/2024 1:25:21 PM,8.516855E-11,1.37807E-09
2/1/2024 1:25:21 PM,-4.080099E-08,2.864564E-08
2/1/2024 1:25:21 PM,1.257074E-10,9.124344E-10
2/1/2024 1:25:21 PM,-2.291769E-10,6.449001E-10
2/1/2024 1:25:21 PM,-1.546844E-09,2.080674E-09
2/1/2024 1:25:21 PM,-2.083538E-10,1.56414E-09
2/1/2024 1:25:21 PM,-2.113365E-08,2.101742E-08
2/1/2024 1:25:21 PM,-8.331786E-09,9.141465E-09
2/1/2024 1:25:22 PM,-1.391117E-08,1.387983E-08
2/1/2024 1:25:22 PM,-9.381492E-09,9.256E-09
2/1/2024 1:25:22 PM,-5.561669E-09,5.558483E-09
2/1/2024 1:25:22 PM,-6.144715E-09,4.235471E-09
2/1/2024 1:25:22 PM,1.234006E-10,1.463639E-09
2/1/2024 1:25:22 PM,-9.473398E-11,1.038598E-09
2/1/2024 1:25:22 PM,-1.871592E-08,1.848018E-08
2/1/2024 1:25:22 PM,-5.484435E-10,9.600071E-10
2/1/2024 1:25:22 PM,-1.729247E-08,1.712073E-08
2/1/2024 1:25:22 PM,-9.642571E-11,1.089112E-09
2/1/2024 1:25:22 PM,1.706447E-10,1.673215E-09
2/1/2024 1:25:22 PM,-8.945528E-09,8.972656E-09
2/1/2024 1:25:22 PM,-6.196081E-09,6.134005E-09
2/1/2024 1:25:22 PM,-1.033787E-08,1.019992E-08
2/1/2024 1:25:22 PM,-9.509104E-09,9.384787E-09
2/1/2024 1:25:23 PM,-1.205001E-09,1.879984E-09
2/1/2024 1:25:23 PM,-2.233945E-10,1.457719E-09
2/1/2024 1:25:23 PM,1.48253E-10,1.054345E-09
2/1/2024 1:25:23 PM,8.510703E-11,1.563935E-09
2/1/2024 1:25:23 PM,-2.29912E-09,3.375903E-09
2/1/2024 1:25:23 PM,1.918984E-10,1.563391E-09
2/1/2024 1:25:23 PM,1.06576E-10,1.674971E-09
2/1/2024 1:25:23 PM,4.287648E-11,8.635616E-10
2/1/2024 1:25:23 PM,-1.187383E-08,1.02908E-08
2/1/2024 1:25:23 PM,1.706447E-10,1.606131E-09
2/1/2024 1:25:23 PM,-1.420282E-08,1.398922E-08
2/1/2024 1:25:23 PM,1.279835E-10,1.493502E-09
2/1/2024 1:25:23 PM,-1.34359E-08,1.326716E-08
2/1/2024 1:25:23 PM,2.02356E-10,1.378365E-09
2/1/2024 1:25:24 PM,9.590329E-11,1.070224E-09
2/1/2024 1:25:24 PM,-1.915047E-09,2.009193E-09
2/1/2024 1:25:24 PM,-2.184423E-10,8.515639E-10
2/1/2024 1:25:24 PM,1.49268E-10,1.587694E-09
2/1/2024 1:25:24 PM,-4.911478E-09,4.979143E-09
2/1/2024 1:25:24 PM,-1.067304E-11,1.387012E-09
2/1/2024 1:25:24 PM,-2.190576E-10,9.654356E-10
2/1/2024 1:25:24 PM,-1.857806E-08,1.83246E-08
2/1/2024 1:25:24 PM,-3.41074E-10,9.700397E-10
2/1/2024 1:25:24 PM,-1.130342E-08,1.121891E-08
2/1/2024 1:25:24 PM,-1.397576E-09,1.806836E-09
2/1/2024 1:25:24 PM,-8.005936E-09,8.039131E-09
2/1/2024 1:25:25 PM,1.279835E-10,1.666305E-09
2/1/2024 1:25:25 PM,-8.629399E-09,8.515336E-09
2/1/2024 1:25:25 PM,-2.049874E-08,2.025409E-08
2/1/2024 1:25:25 PM,-7.09092E-10,9.486367E-10
2/1/2024 1:25:25 PM,2.182578E-10,1.717408E-09
2/1/2024 1:25:25 PM,-4.850824E-10,9.429311E-10
2/1/2024 1:25:25 PM,1.970042E-10,1.046174E-09
2/1/2024 1:25:25 PM,-1.39809E-08,1.403453E-08
2/1/2024 1:25:25 PM,-4.675188E-11,1.351917E-09
2/1/2024 1:25:25 PM,1.664308E-10,1.362813E-09
2/1/2024 1:25:25 PM,-1.518873E-08,1.354241E-08
2/1/2024 1:25:25 PM,-1.037832E-09,1.163516E-09
2/1/2024 1:25:25 PM,-1.034603E-09,1.279443E-09
2/1/2024 1:25:25 PM,-1.223546E-10,1.587861E-09
2/1/2024 1:25:25 PM,-2.156037E-08,2.135735E-08
2/1/2024 1:25:25 PM,9.073549E-11,1.486449E-09
2/1/2024 1:25:25 PM,-1.21346E-09,1.670996E-09
2/1/2024 1:25:26 PM,-1.620017E-09,1.806194E-09
2/1/2024 1:25:26 PM,-2.239483E-10,1.378914E-09
2/1/2024 1:25:26 PM,-3.732666E-08,2.233228E-08
2/1/2024 1:25:26 PM,6.419168E-11,1.257607E-09
2/1/2024 1:25:26 PM,9.113548E-11,1.385533E-09
2/1/2024 1:25:26 PM,8.599901E-11,1.463904E-09
2/1/2024 1:25:26 PM,9.085892E-11,1.388858E-09
2/1/2024 1:25:26 PM,-1.218654E-08,1.209457E-08
2/1/2024 1:25:26 PM,8.809055E-11,1.596719E-09
2/1/2024 1:25:26 PM,-1.003629E-09,1.34536E-09
2/1/2024 1:25:26 PM,-7.903944E-09,8.561288E-09
2/1/2024 1:25:26 PM,-1.428464E-08,1.42491E-08
2/1/2024 1:25:26 PM,-1.332259E-08,1.330007E-08
2/1/2024 1:25:27 PM,-1.121432E-10,8.531233E-10
2/1/2024 1:25:27 PM,1.279835E-10,1.488103E-09
2/1/2024 1:25:27 PM,1.493295E-10,1.491182E-09
2/1/2024 1:25:27 PM,-2.295153E-10,1.277568E-09
2/1/2024 1:25:27 PM,-1.171568E-10,1.377819E-09
2/1/2024 1:25:27 PM,-2.044098E-08,2.043235E-08
2/1/2024 1:25:27 PM,2.344057E-10,1.711831E-09
2/1/2024 1:25:27 PM,-1.167876E-10,7.513963E-10
2/1/2024 1:25:27 PM,-6.550196E-10,1.06426E-09
2/1/2024 1:25:27 PM,1.065145E-10,1.741041E-09
2/1/2024 1:25:27 PM,-1.121576E-08,1.109072E-08
2/1/2024 1:25:27 PM,-6.843935E-10,1.150042E-09
2/1/2024 1:25:27 PM,6.517606E-11,1.145303E-09
2/1/2024 1:25:28 PM,1.06576E-10,1.458149E-09
2/1/2024 1:25:28 PM,1.706447E-10,1.507367E-09
2/1/2024 1:25:28 PM,-1.223241E-10,1.350543E-09
2/1/2024 1:25:28 PM,-6.305056E-09,6.715577E-09
2/1/2024 1:25:28 PM,-6.175752E-09,6.174017E-09
2/1/2024 1:25:28 PM,-1.025572E-08,1.013322E-08
2/1/2024 1:25:28 PM,-2.024102E-08,2.015768E-08
2/1/2024 1:25:28 PM,-2.049908E-08,2.03236E-08
2/1/2024 1:25:28 PM,-1.375215E-08,1.362478E-08
2/1/2024 1:25:28 PM,-2.190574E-10,1.377666E-09
2/1/2024 1:25:28 PM,9.781188E-12,1.438655E-09
2/1/2024 1:25:28 PM,-1.172798E-10,9.637549E-10
2/1/2024 1:25:28 PM,-2.039899E-08,1.83866E-08
2/1/2024 1:25:29 PM,-1.382739E-08,1.485167E-08
2/1/2024 1:25:29 PM,-1.643929E-08,1.630737E-08
2/1/2024 1:25:29 PM,-1.793789E-08,1.771689E-08
2/1/2024 1:25:29 PM,-2.503774E-08,2.476219E-08
2/1/2024 1:25:29 PM,-1.366505E-08,1.349671E-08
2/1/2024 1:25:29 PM,-1.867984E-08,1.846368E-08
2/1/2024 1:25:29 PM,-5.490005E-09,3.010978E-09
2/1/2024 1:25:29 PM,-1.431035E-08,1.416823E-08
2/1/2024 1:25:29 PM,1.009779E-10,1.276716E-09
2/1/2024 1:25:29 PM,-1.430481E-08,1.414602E-08
2/1/2024 1:25:29 PM,-7.365587E-10,1.468541E-09
2/1/2024 1:25:29 PM,-3.155511E-09,3.178333E-09
2/1/2024 1:25:29 PM,6.536009E-11,1.046246E-09
2/1/2024 1:25:29 PM,1.076833E-10,1.439312E-09
2/1/2024 1:25:29 PM,8.538401E-11,8.602589E-10
2/1/2024 1:25:29 PM,1.33766E-10,1.619492E-09
2/1/2024 1:25:30 PM,-1.067291E-11,1.374956E-09
2/1/2024 1:25:30 PM,-1.271506E-08,1.263855E-08
2/1/2024 1:25:30 PM,2.027249E-10,1.486733E-09
2/1/2024 1:25:30 PM,8.599901E-11,8.878647E-10
2/1/2024 1:25:30 PM,-8.092488E-09,8.092611E-09
2/1/2024 1:25:30 PM,-6.409572E-09,6.34527E-09
2/1/2024 1:25:30 PM,-3.84455E-09,3.912055E-09
2/1/2024 1:25:30 PM,-1.600726E-08,1.582012E-08
2/1/2024 1:25:30 PM,-5.011378E-10,1.499231E-09
2/1/2024 1:25:30 PM,-5.441987E-10,1.394949E-09
2/1/2024 1:25:30 PM,9.064365E-11,1.249055E-09
2/1/2024 1:25:30 PM,-8.554347E-09,8.486442E-09
2/1/2024 1:25:30 PM,-3.304933E-10,1.270733E-09
2/1/2024 1:25:30 PM,-1.494834E-10,1.048552E-09
2/1/2024 1:25:31 PM,-9.984256E-09,1.000906E-08
2/1/2024 1:25:31 PM,9.562659E-11,9.207189E-10
2/1/2024 1:25:31 PM,9.574906E-11,1.480746E-09
2/1/2024 1:25:31 PM,-8.624938E-09,8.509669E-09
2/1/2024 1:25:31 PM,-1.122106E-08,1.108142E-08
2/1/2024 1:25:31 PM,-9.53185E-11,1.464375E-09
2/1/2024 1:25:31 PM,-1.757812E-10,7.402186E-10
2/1/2024 1:25:31 PM,-7.561207E-10,1.061513E-09
2/1/2024 1:25:31 PM,-3.834277E-10,7.448688E-10
2/1/2024 1:25:31 PM,2.131521E-10,1.369548E-09
2/1/2024 1:25:31 PM,-1.81513E-08,1.793012E-08
2/1/2024 1:25:31 PM,-4.70134E-10,1.042455E-09
2/1/2024 1:25:31 PM,6.382258E-11,1.756701E-09
2/1/2024 1:25:31 PM,-5.96629E-09,5.876352E-09
2/1/2024 1:25:32 PM,-4.386256E-08,4.291313E-08
2/1/2024 1:25:32 PM,-9.519582E-11,9.392687E-10
2/1/2024 1:25:32 PM,-1.707942E-08,1.68893E-08
2/1/2024 1:25:32 PM,-8.682641E-10,1.276776E-09
2/1/2024 1:25:32 PM,-4.974779E-09,5.141461E-09
2/1/2024 1:25:32 PM,-3.301859E-10,8.479728E-10
2/1/2024 1:25:32 PM,-2.235177E-10,1.06642E-09
2/1/2024 1:25:32 PM,-4.804257E-09,4.844516E-09
2/1/2024 1:25:32 PM,1.182947E-10,1.567942E-09
2/1/2024 1:25:32 PM,-6.555732E-10,1.173555E-09
2/1/2024 1:25:32 PM,-3.412892E-10,9.508768E-10
2/1/2024 1:25:32 PM,-1.538977E-08,1.362591E-08
2/1/2024 1:25:32 PM,-1.804454E-08,1.785143E-08
2/1/2024 1:25:32 PM,-6.935922E-11,8.587584E-10
2/1/2024 1:25:32 PM,-1.321727E-08,1.30696E-08
2/1/2024 1:25:32 PM,-1.076833E-09,1.596576E-09
2/1/2024 1:25:32 PM,8.510703E-11,1.282243E-09
2/1/2024 1:25:33 PM,8.599901E-11,1.167549E-09
2/1/2024 1:25:33 PM,9.073563E-11,1.265759E-09
2/1/2024 1:25:33 PM,-6.420244E-09,6.366309E-09
2/1/2024 1:25:33 PM,-1.260839E-08,1.252319E-08
2/1/2024 1:25:33 PM,-2.335707E-08,2.304745E-08
2/1/2024 1:25:33 PM,-3.422553E-09,3.47346E-09
2/1/2024 1:25:33 PM,-1.170642E-10,1.378912E-09
2/1/2024 1:25:33 PM,-1.174029E-10,1.268057E-09
2/1/2024 1:25:33 PM,-1.128857E-08,1.060564E-08
2/1/2024 1:25:33 PM,-1.575086E-08,1.562541E-08
2/1/2024 1:25:33 PM,-2.086399E-08,2.047619E-08
2/1/2024 1:25:33 PM,-3.896098E-10,1.278977E-09
2/1/2024 1:25:34 PM,-1.226931E-10,1.378378E-09
2/1/2024 1:25:34 PM,-9.869338E-09,9.637905E-09
2/1/2024 1:25:34 PM,-1.6871E-08,1.668034E-08
2/1/2024 1:25:34 PM,-2.085382E-10,1.562463E-09
2/1/2024 1:25:34 PM,9.974779E-11,5.457929E-10
2/1/2024 1:25:34 PM,1.337045E-10,1.756696E-09
2/1/2024 1:25:34 PM,4.250738E-11,1.517278E-09
2/1/2024 1:25:34 PM,-1.67642E-08,1.660586E-08
2/1/2024 1:25:34 PM,1.279835E-10,1.595457E-09
2/1/2024 1:25:34 PM,-3.359682E-10,9.52161E-10
2/1/2024 1:25:34 PM,-1.091892E-11,1.692379E-09
2/1/2024 1:25:35 PM,-2.777261E-08,2.306503E-08
2/1/2024 1:25:35 PM,9.571862E-11,1.17304E-09
2/1/2024 1:25:35 PM,6.345349E-11,1.361206E-09
2/1/2024 1:25:35 PM,-1.638564E-08,1.624761E-08
2/1/2024 1:25:35 PM,9.092029E-11,1.392139E-09
2/1/2024 1:25:35 PM,-9.214137E-10,1.168391E-09
2/1/2024 1:25:35 PM,-2.032481E-10,1.637866E-09
2/1/2024 1:25:35 PM,-2.775842E-08,2.745256E-08
2/1/2024 1:25:35 PM,2.131521E-10,1.858886E-09
2/1/2024 1:25:35 PM,-2.78208E-09,2.746958E-09
2/1/2024 1:25:35 PM,1.06576E-10,1.37652E-09
2/1/2024 1:25:35 PM,-9.270404E-11,1.569911E-09
2/1/2024 1:25:35 PM,5.164247E-11,8.437865E-10
2/1/2024 1:25:35 PM,1.918984E-10,1.281417E-09
2/1/2024 1:25:36 PM,-1.836485E-08,1.815261E-08
2/1/2024 1:25:36 PM,-7.690265E-09,7.696795E-09
2/1/2024 1:25:36 PM,-1.612407E-08,1.594633E-08
2/1/2024 1:25:36 PM,1.493295E-10,1.387038E-09
2/1/2024 1:25:36 PM,-5.295028E-09,5.359023E-09
2/1/2024 1:25:36 PM,1.918984E-10,1.571181E-09
2/1/2024 1:25:36 PM,-9.280264E-10,1.386388E-09
2/1/2024 1:25:36 PM,-1.170952E-10,7.431625E-10
2/1/2024 1:25:36 PM,1.203247E-10,1.038905E-09
2/1/2024 1:25:36 PM,-6.290291E-10,1.254688E-09
2/1/2024 1:25:36 PM,1.257074E-10,1.66187E-09
2/1/2024 1:25:36 PM,-1.170337E-10,1.481269E-09
2/1/2024 1:25:36 PM,-1.171872E-10,1.048262E-09
2/1/2024 1:25:36 PM,1.705832E-10,1.48358E-09
2/1/2024 1:25:36 PM,-3.30524E-10,1.273645E-09
2/1/2024 1:25:37 PM,-1.023714E-09,1.378727E-09
2/1/2024 1:25:37 PM,-2.46533E-08,2.434437E-08
2/1/2024 1:25:37 PM,-1.277374E-10,8.638191E-10
2/1/2024 1:25:37 PM,2.391425E-10,6.560252E-10
2/1/2024 1:25:37 PM,-2.869371E-09,2.753345E-09
2/1/2024 1:25:37 PM,-1.290542E-08,1.277512E-08
2/1/2024 1:25:37 PM,-4.330708E-11,3.279321E-10
2/1/2024 1:25:37 PM,-2.153807E-08,2.124099E-08
2/1/2024 1:25:37 PM,1.706447E-10,1.475871E-09
2/1/2024 1:25:37 PM,-8.545126E-09,9.729228E-09
2/1/2024 1:25:37 PM,1.302596E-10,1.38962E-09
2/1/2024 1:25:37 PM,-5.207924E-10,1.038618E-09
2/1/2024 1:25:37 PM,-1.051898E-11,7.499836E-10
2/1/2024 1:25:38 PM,-6.847258E-09,6.822841E-09
2/1/2024 1:25:38 PM,-2.184424E-10,9.445661E-10
2/1/2024 1:25:38 PM,-9.72244E-09,9.606222E-09
2/1/2024 1:25:38 PM,-1.381951E-09,1.996095E-09
2/1/2024 1:25:38 PM,1.19341E-11,9.326477E-10
2/1/2024 1:25:38 PM,-2.092563E-08,2.118791E-08
2/1/2024 1:25:38 PM,9.636429E-11,1.096723E-09
2/1/2024 1:25:38 PM,-1.117742E-10,1.664031E-09
2/1/2024 1:25:38 PM,-2.028549E-08,2.012099E-08
2/1/2024 1:25:38 PM,-2.67489E-09,2.749342E-09
2/1/2024 1:25:38 PM,8.516855E-11,9.55682E-10
2/1/2024 1:25:38 PM,-2.028509E-08,2.00487E-08
2/1/2024 1:25:39 PM,1.652928E-10,1.224664E-09
2/1/2024 1:25:39 PM,-8.73862E-10,1.383809E-09
2/1/2024 1:25:39 PM,2.077387E-10,1.276439E-09
2/1/2024 1:25:39 PM,-7.674703E-10,1.28502E-09
2/1/2024 1:25:39 PM,2.377584E-11,1.344293E-09
2/1/2024 1:25:39 PM,1.444082E-10,1.597646E-09
2/1/2024 1:25:39 PM,-1.836398E-08,1.819244E-08
2/1/2024 1:25:39 PM,6.382258E-11,1.552939E-09
2/1/2024 1:25:39 PM,-9.935716E-09,9.818853E-09
2/1/2024 1:25:39 PM,-1.654598E-08,1.637095E-08
2/1/2024 1:25:39 PM,-1.169722E-10,7.367054E-10
2/1/2024 1:25:39 PM,-1.359486E-08,1.211453E-08
2/1/2024 1:25:40 PM,-2.049091E-10,1.573543E-09
2/1/2024 1:25:40 PM,-1.292852E-08,1.280809E-08
2/1/2024 1:25:40 PM,-3.35599E-10,9.69032E-10
2/1/2024 1:25:40 PM,-4.418984E-10,8.472478E-10
2/1/2024 1:25:40 PM,-1.627065E-11,1.166327E-09
2/1/2024 1:25:40 PM,-1.080525E-10,7.140695E-10
2/1/2024 1:25:40 PM,-2.097647E-08,2.04708E-08
2/1/2024 1:25:40 PM,-1.460528E-08,1.440659E-08
2/1/2024 1:25:40 PM,-2.30537E-08,2.275063E-08
2/1/2024 1:25:40 PM,-1.438509E-08,8.764063E-09
2/1/2024 1:25:41 PM,-1.279546E-08,1.269413E-08
2/1/2024 1:25:41 PM,3.260334E-12,7.541174E-10
2/1/2024 1:25:41 PM,-1.227854E-10,1.166719E-09
2/1/2024 1:25:41 PM,9.593382E-11,1.378356E-09
2/1/2024 1:25:41 PM,4.241535E-11,1.379436E-09
2/1/2024 1:25:41 PM,-3.302166E-10,8.437154E-10
2/1/2024 1:25:41 PM,-2.190267E-10,1.060301E-09
2/1/2024 1:25:41 PM,-1.51588E-08,1.498473E-08
2/1/2024 1:25:41 PM,9.590318E-11,1.282102E-09
2/1/2024 1:25:41 PM,-1.459615E-09,1.594892E-09
2/1/2024 1:25:41 PM,-1.006398E-09,1.469988E-09
2/1/2024 1:25:41 PM,-3.026266E-10,1.674173E-09
2/1/2024 1:25:41 PM,-9.082461E-09,8.995491E-09
2/1/2024 1:25:41 PM,-3.737359E-09,3.805069E-09
2/1/2024 1:25:42 PM,-9.248927E-11,1.142775E-09
2/1/2024 1:25:42 PM,-1.173659E-09,1.065065E-09
2/1/2024 1:25:42 PM,-1.199603E-08,1.08227E-08
2/1/2024 1:25:42 PM,1.01501E-11,8.58208E-10
2/1/2024 1:25:42 PM,1.918984E-10,1.486064E-09
2/1/2024 1:25:42 PM,-1.171569E-10,1.276757E-09
2/1/2024 1:25:42 PM,-1.068285E-08,1.05516E-08
2/1/2024 1:25:42 PM,4.250738E-11,1.487309E-09
2/1/2024 1:25:42 PM,-2.000895E-08,1.99444E-08
2/1/2024 1:25:42 PM,-1.451836E-08,1.431589E-08
2/1/2024 1:25:42 PM,-2.146901E-11,9.529934E-10
2/1/2024 1:25:42 PM,-1.047456E-08,1.039917E-08
2/1/2024 1:25:42 PM,8.516855E-11,1.284562E-09
2/1/2024 1:25:42 PM,-1.569712E-08,1.549832E-08
2/1/2024 1:25:42 PM,8.510703E-11,1.480776E-09
2/1/2024 1:25:43 PM,-1.226319E-10,9.629454E-10
2/1/2024 1:25:43 PM,6.58526E-11,5.427636E-10
2/1/2024 1:25:43 PM,-1.527531E-08,1.512911E-08
2/1/2024 1:25:43 PM,1.747355E-10,1.052725E-09
2/1/2024 1:25:43 PM,6.486831E-11,1.668635E-09
2/1/2024 1:25:43 PM,-5.19808E-12,6.905544E-10
2/1/2024 1:25:43 PM,-7.752154E-09,7.620069E-09
2/1/2024 1:25:43 PM,-2.689518E-08,2.682042E-08
2/1/2024 1:25:43 PM,-1.655696E-10,8.346133E-10
2/1/2024 1:25:43 PM,9.996328E-12,1.572695E-09
2/1/2024 1:25:43 PM,-1.364637E-08,1.206648E-08
2/1/2024 1:25:43 PM,-1.03039E-11,8.973449E-10
2/1/2024 1:25:44 PM,-4.169291E-09,4.196868E-09
2/1/2024 1:25:44 PM,-1.825739E-08,1.802223E-08
2/1/2024 1:25:44 PM,1.076833E-10,1.373122E-09
2/1/2024 1:25:44 PM,-1.225393E-10,1.188698E-09
2/1/2024 1:25:44 PM,-1.409202E-08,1.410906E-08
2/1/2024 1:25:44 PM,1.870694E-10,1.457551E-09
2/1/2024 1:25:44 PM,-1.974667E-08,1.962601E-08
2/1/2024 1:25:44 PM,-2.289615E-10,9.345033E-10
2/1/2024 1:25:44 PM,1.008552E-10,1.067748E-09
2/1/2024 1:25:44 PM,-1.817372E-08,1.802796E-08
2/1/2024 1:25:44 PM,-5.521438E-09,4.956147E-09
2/1/2024 1:25:44 PM,-1.206924E-08,1.192108E-08
2/1/2024 1:25:44 PM,-1.638552E-08,1.624696E-08
2/1/2024 1:25:44 PM,-1.451784E-08,1.433911E-08
2/1/2024 1:25:44 PM,-1.740382E-08,1.712561E-08
2/1/2024 1:25:44 PM,-1.141566E-08,1.012748E-08
2/1/2024 1:25:45 PM,-1.325353E-08,9.484291E-09
2/1/2024 1:25:45 PM,-1.048862E-11,1.064935E-09
2/1/2024 1:25:45 PM,-3.304317E-10,9.563708E-10
2/1/2024 1:25:45 PM,9.574898E-11,1.03123E-09
2/1/2024 1:25:45 PM,-1.35103E-08,1.348691E-08
2/1/2024 1:25:45 PM,-4.596734E-09,4.625155E-09
2/1/2024 1:25:45 PM,-3.358145E-10,1.07204E-09
2/1/2024 1:25:45 PM,-3.262979E-09,3.46511E-09
2/1/2024 1:25:45 PM,-1.772533E-08,1.768579E-08
2/1/2024 1:25:45 PM,-8.637119E-10,1.161013E-09
2/1/2024 1:25:45 PM,-3.311696E-10,1.278121E-09
2/1/2024 1:25:45 PM,1.706447E-10,1.36057E-09
2/1/2024 1:25:45 PM,1.706447E-10,1.48943E-09
2/1/2024 1:25:46 PM,-3.351377E-10,1.559655E-09
2/1/2024 1:25:46 PM,-1.173106E-10,1.083725E-09
2/1/2024 1:25:46 PM,-4.028771E-08,3.10573E-08
2/1/2024 1:25:46 PM,-2.039157E-08,2.017001E-08
2/1/2024 1:25:46 PM,8.095473E-11,1.470287E-09
2/1/2024 1:25:46 PM,-1.601206E-08,1.579725E-08
2/1/2024 1:25:46 PM,-1.098055E-11,1.279281E-09
2/1/2024 1:25:46 PM,-4.367002E-10,9.566109E-10
2/1/2024 1:25:46 PM,-2.568837E-09,2.643117E-09
2/1/2024 1:25:46 PM,-2.060027E-08,2.045365E-08
2/1/2024 1:25:46 PM,-5.608237E-09,5.30784E-09
2/1/2024 1:25:46 PM,-1.300923E-08,1.291048E-08
2/1/2024 1:25:46 PM,-1.084286E-08,1.075922E-08
2/1/2024 1:25:47 PM,-3.304318E-10,1.061909E-09
2/1/2024 1:25:47 PM,-4.703371E-09,4.809856E-09
2/1/2024 1:25:47 PM,-2.343441E-10,9.538934E-10
2/1/2024 1:25:47 PM,-1.364373E-08,1.346843E-08
2/1/2024 1:25:47 PM,-1.054857E-08,1.055948E-08
2/1/2024 1:25:47 PM,9.593389E-11,1.376886E-09
2/1/2024 1:25:47 PM,-9.224287E-10,1.283685E-09
2/1/2024 1:25:47 PM,-2.237635E-10,8.600913E-10
2/1/2024 1:25:47 PM,1.06576E-10,8.33024E-10
2/1/2024 1:25:47 PM,-1.823262E-08,1.807743E-08
2/1/2024 1:25:47 PM,1.390871E-10,1.351765E-09
2/1/2024 1:25:48 PM,-5.993724E-09,5.908063E-09
2/1/2024 1:25:48 PM,9.590302E-11,1.58802E-09
2/1/2024 1:25:48 PM,-2.837845E-09,1.505986E-09
2/1/2024 1:25:48 PM,-1.611857E-08,1.593935E-08
2/1/2024 1:25:48 PM,-6.758734E-09,6.669677E-09
2/1/2024 1:25:48 PM,2.022332E-10,1.27659E-09
2/1/2024 1:25:48 PM,-7.24883E-09,7.154546E-09
2/1/2024 1:25:48 PM,-1.027297E-11,1.167607E-09
2/1/2024 1:25:48 PM,-1.459775E-08,1.45618E-08
2/1/2024 1:25:48 PM,-6.50529E-10,1.280882E-09
2/1/2024 1:25:49 PM,-1.995968E-08,1.971022E-08
2/1/2024 1:25:49 PM,9.098184E-11,1.464728E-09
2/1/2024 1:25:49 PM,-6.628228E-09,6.581505E-09
2/1/2024 1:25:49 PM,9.319635E-11,1.460014E-09
2/1/2024 1:25:49 PM,-9.749938E-10,1.276203E-09
2/1/2024 1:25:49 PM,-4.380845E-09,4.324361E-09
2/1/2024 1:25:49 PM,6.569881E-11,1.466712E-09
2/1/2024 1:25:49 PM,-1.409663E-08,1.392289E-08
2/1/2024 1:25:49 PM,8.510703E-11,1.836609E-09
2/1/2024 1:25:49 PM,-1.195832E-08,1.19831E-08
2/1/2024 1:25:49 PM,-1.873305E-08,1.857011E-08
2/1/2024 1:25:49 PM,-3.742372E-09,3.769435E-09
2/1/2024 1:25:50 PM,-1.173721E-10,1.598895E-09
2/1/2024 1:25:50 PM,-2.109085E-08,2.08605E-08
2/1/2024 1:25:50 PM,1.976192E-10,1.27994E-09
2/1/2024 1:25:50 PM,-2.302873E-09,2.016994E-09
2/1/2024 1:25:50 PM,-3.849133E-09,3.813125E-09
2/1/2024 1:25:50 PM,4.250738E-11,1.177896E-09
2/1/2024 1:25:50 PM,-7.568281E-10,1.381754E-09
2/1/2024 1:25:50 PM,1.440386E-10,1.283069E-09
2/1/2024 1:25:50 PM,-2.770977E-10,1.45237E-09
2/1/2024 1:25:51 PM,-1.590074E-08,1.574516E-08
2/1/2024 1:25:51 PM,1.705832E-10,1.50002E-09
2/1/2024 1:25:51 PM,-4.63921E-10,1.038572E-09
2/1/2024 1:25:51 PM,-6.503136E-10,1.383054E-09
2/1/2024 1:25:51 PM,-3.300012E-10,1.35989E-09
2/1/2024 1:25:51 PM,-2.134685E-08,2.107807E-08
2/1/2024 1:25:51 PM,-6.569758E-09,6.553392E-09
2/1/2024 1:25:51 PM,-6.579602E-09,6.427312E-09
2/1/2024 1:25:51 PM,-4.853284E-10,1.056304E-09
2/1/2024 1:25:51 PM,-6.920399E-09,5.988114E-09
2/1/2024 1:25:51 PM,-5.64493E-09,4.62978E-09
2/1/2024 1:25:51 PM,-1.170335E-10,9.556611E-10
2/1/2024 1:25:51 PM,-1.168492E-10,1.479419E-09
2/1/2024 1:25:51 PM,-3.101163E-09,3.07558E-09
2/1/2024 1:25:51 PM,1.918984E-10,1.797672E-09
2/1/2024 1:25:52 PM,-1.791157E-08,1.769001E-08
2/1/2024 1:25:52 PM,9.578031E-11,1.243696E-09
2/1/2024 1:25:52 PM,-3.534173E-09,3.485814E-09
2/1/2024 1:25:52 PM,-1.018086E-11,7.494444E-10
2/1/2024 1:25:52 PM,-6.348117E-10,1.154789E-09
2/1/2024 1:25:52 PM,-1.776762E-08,1.764975E-08
2/1/2024 1:25:52 PM,6.376107E-11,1.608951E-09
2/1/2024 1:25:52 PM,-7.751447E-09,7.653844E-09
2/1/2024 1:25:53 PM,-8.946543E-10,1.4645E-09
2/1/2024 1:25:53 PM,-1.383422E-08,1.372618E-08
2/1/2024 1:25:53 PM,2.024175E-10,1.484027E-09
2/1/2024 1:25:53 PM,-2.376165E-08,2.309686E-08
2/1/2024 1:25:53 PM,-2.028528E-08,2.002764E-08
2/1/2024 1:25:53 PM,-3.029341E-10,9.346617E-10
2/1/2024 1:25:53 PM,-1.239481E-09,1.586297E-09
2/1/2024 1:25:53 PM,-1.975148E-08,1.950861E-08
