Time (UTC +01:00 M/d/yyyy h:mm:ss tt),"Minimum (integral(A), Between rulers) (Vs)","Amplitude (integral(A), Between rulers) (Vs)"
2/1/2024 11:13:31 AM,-1.878669E-08,1.886334E-08
2/1/2024 11:13:31 AM,-2.652269E-08,9.608101E-10
2/1/2024 11:13:31 AM,-1.905549E-08,1.069203E-09
2/1/2024 11:13:31 AM,-2.145909E-08,2.139379E-08
2/1/2024 11:13:32 AM,-5.994247E-09,6.330629E-09
2/1/2024 11:13:32 AM,-1.957237E-08,1.486892E-09
2/1/2024 11:13:32 AM,-1.670193E-08,1.68643E-08
2/1/2024 11:13:32 AM,-2.884995E-09,3.274939E-09
2/1/2024 11:13:32 AM,-8.685071E-09,8.237584E-09
2/1/2024 11:13:32 AM,-1.451926E-08,1.471425E-08
2/1/2024 11:13:32 AM,-1.831459E-08,1.563186E-08
2/1/2024 11:13:32 AM,-1.315902E-08,1.349947E-08
2/1/2024 11:13:32 AM,-2.079254E-08,1.255152E-09
2/1/2024 11:13:32 AM,-1.537364E-08,1.571783E-08
2/1/2024 11:13:32 AM,-1.079011E-08,1.108295E-08
2/1/2024 11:13:32 AM,-1.747346E-08,9.336834E-10
2/1/2024 11:13:33 AM,-7.316064E-10,1.260431E-09
2/1/2024 11:13:33 AM,-1.423837E-08,9.735617E-10
2/1/2024 11:13:33 AM,8.94162E-10,1.574652E-09
2/1/2024 11:13:33 AM,-8.096456E-09,6.289318E-09
2/1/2024 11:13:33 AM,-4.702757E-09,4.715171E-09
2/1/2024 11:13:33 AM,-3.222943E-08,1.068297E-09
2/1/2024 11:13:33 AM,-2.756844E-08,1.357868E-09
2/1/2024 11:13:33 AM,-4.2707E-09,4.900804E-09
2/1/2024 11:13:33 AM,-7.269316E-09,7.474714E-09
2/1/2024 11:13:33 AM,-1.607799E-08,1.280296E-09
2/1/2024 11:13:34 AM,-1.22218E-08,8.510206E-10
2/1/2024 11:13:34 AM,-1.789153E-08,7.365131E-10
2/1/2024 11:13:34 AM,-2.146361E-08,9.55179E-10
2/1/2024 11:13:34 AM,-1.015145E-08,1.45106E-09
2/1/2024 11:13:34 AM,-1.591554E-08,1.592826E-08
2/1/2024 11:13:34 AM,8.857875E-12,1.499819E-09
2/1/2024 11:13:34 AM,-2.555605E-08,1.042585E-09
2/1/2024 11:13:34 AM,-9.806103E-09,1.000903E-08
2/1/2024 11:13:35 AM,-8.639117E-09,7.786862E-09
2/1/2024 11:13:35 AM,-1.513785E-08,1.51102E-08
2/1/2024 11:13:35 AM,-7.0307E-08,1.88184E-08
2/1/2024 11:13:35 AM,-2.028882E-08,8.089049E-10
2/1/2024 11:13:35 AM,-5.616726E-09,6.223345E-09
2/1/2024 11:13:35 AM,-1.815129E-08,1.821163E-08
2/1/2024 11:13:35 AM,-8.97066E-09,9.028827E-09
2/1/2024 11:13:36 AM,-1.542741E-08,8.549543E-10
2/1/2024 11:13:36 AM,-1.751273E-08,9.614745E-10
2/1/2024 11:13:36 AM,-1.803999E-08,1.834291E-08
2/1/2024 11:13:36 AM,-5.07361E-08,1.694303E-09
2/1/2024 11:13:36 AM,-2.889117E-09,3.064702E-09
2/1/2024 11:13:36 AM,-3.423906E-09,3.909942E-09
2/1/2024 11:13:36 AM,-4.388288E-09,4.645567E-09
2/1/2024 11:13:36 AM,-1.099268E-08,1.108384E-08
2/1/2024 11:13:36 AM,-1.085479E-08,6.961933E-09
2/1/2024 11:13:36 AM,-1.705407E-08,1.357028E-09
2/1/2024 11:13:36 AM,-1.950717E-08,9.631922E-10
2/1/2024 11:13:36 AM,-1.375486E-08,8.671362E-09
2/1/2024 11:13:36 AM,-2.33752E-08,6.371707E-09
2/1/2024 11:13:37 AM,-4.010519E-09,4.434428E-09
2/1/2024 11:13:37 AM,-3.258397E-09,3.703824E-09
2/1/2024 11:13:37 AM,-1.460138E-08,9.639773E-10
2/1/2024 11:13:37 AM,-1.823565E-08,7.385577E-10
2/1/2024 11:13:37 AM,-3.697743E-08,1.35838E-09
2/1/2024 11:13:37 AM,-8.773716E-09,9.02579E-09
2/1/2024 11:13:37 AM,-2.124618E-08,9.563497E-10
2/1/2024 11:13:37 AM,-1.708139E-08,1.774467E-08
2/1/2024 11:13:37 AM,-2.013223E-08,1.123801E-09
2/1/2024 11:13:37 AM,-4.806008E-09,5.237268E-09
2/1/2024 11:13:38 AM,-1.594257E-08,1.146893E-09
2/1/2024 11:13:38 AM,-1.798475E-08,7.443326E-10
2/1/2024 11:13:38 AM,-4.347921E-08,1.667953E-09
2/1/2024 11:13:38 AM,-1.427966E-08,1.142666E-09
2/1/2024 11:13:38 AM,-1.932588E-08,1.383587E-09
2/1/2024 11:13:38 AM,-1.536814E-08,1.571422E-08
2/1/2024 11:13:38 AM,-1.425753E-08,1.439829E-08
2/1/2024 11:13:38 AM,-1.515969E-08,1.534496E-08
2/1/2024 11:13:38 AM,-5.148074E-08,8.526726E-10
2/1/2024 11:13:38 AM,-6.367248E-08,2.107814E-08
2/1/2024 11:13:38 AM,-1.769295E-08,1.175991E-09
2/1/2024 11:13:39 AM,-1.634332E-08,1.646517E-08
2/1/2024 11:13:39 AM,-7.109071E-10,1.492145E-09
2/1/2024 11:13:39 AM,-2.865678E-08,1.062455E-09
2/1/2024 11:13:39 AM,-1.143052E-08,1.172012E-08
2/1/2024 11:13:39 AM,-1.039111E-08,6.193518E-09
2/1/2024 11:13:39 AM,-1.88679E-08,1.908895E-08
2/1/2024 11:13:39 AM,-1.593522E-08,1.044011E-09
2/1/2024 11:13:39 AM,-2.74114E-10,1.487817E-09
2/1/2024 11:13:39 AM,-1.669986E-08,9.292211E-10
2/1/2024 11:13:39 AM,-1.051959E-07,4.199839E-08
2/1/2024 11:13:40 AM,-1.4787E-08,1.905923E-09
2/1/2024 11:13:40 AM,-1.174483E-08,1.182184E-08
2/1/2024 11:13:40 AM,-2.745701E-08,1.043359E-09
2/1/2024 11:13:40 AM,-1.44176E-08,1.443725E-08
2/1/2024 11:13:40 AM,-4.437889E-08,2.965088E-08
2/1/2024 11:13:40 AM,-2.15705E-10,1.378838E-09
2/1/2024 11:13:40 AM,-1.798231E-08,6.514806E-10
2/1/2024 11:13:41 AM,-1.615416E-08,9.527295E-10
2/1/2024 11:13:41 AM,-1.734845E-08,1.062268E-09
2/1/2024 11:13:41 AM,-1.441267E-08,1.071109E-09
2/1/2024 11:13:41 AM,-1.681382E-08,1.718999E-08
2/1/2024 11:13:41 AM,-1.944322E-08,7.30525E-10
2/1/2024 11:13:41 AM,-1.623764E-08,1.675313E-08
2/1/2024 11:13:41 AM,-5.290544E-08,1.468869E-09
2/1/2024 11:13:41 AM,-2.124136E-08,1.064274E-09
2/1/2024 11:13:41 AM,-1.892609E-08,1.14443E-09
2/1/2024 11:13:41 AM,-1.502916E-08,1.50895E-08
2/1/2024 11:13:42 AM,-1.311095E-08,1.325248E-08
2/1/2024 11:13:42 AM,-1.378276E-08,1.393538E-08
2/1/2024 11:13:42 AM,-2.043507E-08,9.618137E-10
2/1/2024 11:13:42 AM,-1.854933E-08,1.852348E-08
2/1/2024 11:13:42 AM,-3.742956E-09,3.990234E-09
2/1/2024 11:13:42 AM,-1.356419E-08,1.380295E-08
2/1/2024 11:13:42 AM,-1.857969E-08,1.166329E-09
2/1/2024 11:13:42 AM,-6.522452E-09,6.799719E-09
2/1/2024 11:13:42 AM,4.14124E-10,1.662414E-09
2/1/2024 11:13:42 AM,-1.932585E-08,1.941064E-08
2/1/2024 11:13:42 AM,-1.489887E-08,1.388488E-09
2/1/2024 11:13:42 AM,-1.687509E-08,1.709574E-08
2/1/2024 11:13:42 AM,-1.441351E-08,9.676535E-10
2/1/2024 11:13:43 AM,-1.771806E-09,3.555056E-09
2/1/2024 11:13:43 AM,-1.761423E-08,1.774629E-08
2/1/2024 11:13:43 AM,-8.463399E-08,2.366475E-08
2/1/2024 11:13:43 AM,-6.716305E-08,1.209931E-08
2/1/2024 11:13:43 AM,-1.66313E-08,1.648484E-08
2/1/2024 11:13:43 AM,-1.367504E-08,1.36948E-08
2/1/2024 11:13:43 AM,-1.153657E-08,1.170753E-08
2/1/2024 11:13:43 AM,-1.595946E-08,1.592703E-08
2/1/2024 11:13:43 AM,-1.876368E-08,1.87327E-08
2/1/2024 11:13:43 AM,-4.650684E-09,5.057799E-09
2/1/2024 11:13:43 AM,-1.382763E-08,9.644072E-10
2/1/2024 11:13:43 AM,-1.655314E-08,1.663767E-08
2/1/2024 11:13:43 AM,-1.814675E-08,1.824153E-08
2/1/2024 11:13:43 AM,-7.594886E-09,8.000397E-09
2/1/2024 11:13:43 AM,-1.696958E-08,1.486988E-09
2/1/2024 11:13:44 AM,-1.774049E-08,8.637393E-10
2/1/2024 11:13:44 AM,-2.107763E-08,1.591407E-08
2/1/2024 11:13:44 AM,-2.032263E-09,2.744672E-09
2/1/2024 11:13:44 AM,-2.152353E-08,1.275316E-09
2/1/2024 11:13:44 AM,-1.228377E-08,1.255272E-08
2/1/2024 11:13:44 AM,-2.07791E-08,7.372503E-10
2/1/2024 11:13:44 AM,-1.404893E-08,7.657093E-10
2/1/2024 11:13:44 AM,-4.696292E-08,2.014569E-08
2/1/2024 11:13:44 AM,-1.82596E-08,6.382255E-10
2/1/2024 11:13:44 AM,-1.622727E-08,1.660809E-08
2/1/2024 11:13:45 AM,-1.806167E-08,1.148512E-09
2/1/2024 11:13:45 AM,-6.370995E-08,1.996248E-08
2/1/2024 11:13:45 AM,-1.414561E-08,1.440122E-08
2/1/2024 11:13:45 AM,-1.874468E-08,8.442029E-10
2/1/2024 11:13:45 AM,-1.716778E-08,7.012098E-10
2/1/2024 11:13:45 AM,-2.405296E-08,1.920389E-09
2/1/2024 11:13:45 AM,-6.022361E-09,6.564844E-09
2/1/2024 11:13:45 AM,-2.040345E-08,9.541576E-10
2/1/2024 11:13:45 AM,-1.240708E-08,1.210398E-09
2/1/2024 11:13:45 AM,-1.131905E-08,1.167084E-08
2/1/2024 11:13:46 AM,-1.249877E-09,1.49182E-09
2/1/2024 11:13:46 AM,-1.268347E-08,1.2274E-08
2/1/2024 11:13:46 AM,-2.479079E-08,9.871073E-10
2/1/2024 11:13:46 AM,-9.32711E-09,9.139205E-09
2/1/2024 11:13:46 AM,-1.359286E-08,1.023555E-09
2/1/2024 11:13:46 AM,-1.670724E-08,1.174405E-09
2/1/2024 11:13:46 AM,-1.543233E-08,1.168822E-09
2/1/2024 11:13:46 AM,-2.893433E-08,8.467691E-09
2/1/2024 11:13:46 AM,-2.509219E-08,7.424941E-10
2/1/2024 11:13:47 AM,-4.887673E-08,8.508714E-10
2/1/2024 11:13:47 AM,-2.06627E-08,7.804931E-09
2/1/2024 11:13:47 AM,-1.494608E-08,1.508103E-08
2/1/2024 11:13:47 AM,-3.103039E-09,3.374875E-09
2/1/2024 11:13:47 AM,-5.40299E-09,6.008268E-09
2/1/2024 11:13:47 AM,-4.22315E-09,5.051736E-09
2/1/2024 11:13:47 AM,-2.702266E-08,9.570496E-10
2/1/2024 11:13:48 AM,-2.084612E-09,2.850679E-09
2/1/2024 11:13:48 AM,-4.302152E-08,1.170207E-09
2/1/2024 11:13:48 AM,-4.152681E-09,4.401968E-09
2/1/2024 11:13:48 AM,-3.853966E-10,9.417055E-10
2/1/2024 11:13:48 AM,-2.557769E-08,1.494088E-09
2/1/2024 11:13:48 AM,-1.725826E-10,1.270876E-09
2/1/2024 11:13:48 AM,-1.078528E-08,1.115339E-08
2/1/2024 11:13:48 AM,-7.341935E-09,7.386462E-09
2/1/2024 11:13:48 AM,-1.705339E-08,1.709546E-08
2/1/2024 11:13:49 AM,-3.807302E-09,4.121856E-09
2/1/2024 11:13:49 AM,-4.703894E-09,5.061153E-09
2/1/2024 11:13:49 AM,-2.197128E-09,3.632155E-09
2/1/2024 11:13:49 AM,-3.855222E-09,4.277225E-09
2/1/2024 11:13:49 AM,-1.709052E-08,1.7237E-08
2/1/2024 11:13:49 AM,-1.973474E-08,1.039718E-09
2/1/2024 11:13:49 AM,-1.996053E-08,2.002239E-08
2/1/2024 11:13:49 AM,-1.718763E-08,1.760998E-08
2/1/2024 11:13:49 AM,-2.07074E-08,2.076387E-08
2/1/2024 11:13:49 AM,-1.676483E-08,1.709107E-08
2/1/2024 11:13:49 AM,-1.9521E-08,1.498925E-09
2/1/2024 11:13:49 AM,-1.926796E-08,1.961465E-08
2/1/2024 11:13:49 AM,-4.004372E-08,1.704684E-09
2/1/2024 11:13:50 AM,-2.119017E-08,1.040739E-09
2/1/2024 11:13:50 AM,-2.102701E-08,2.095427E-08
2/1/2024 11:13:50 AM,-1.430582E-08,1.445573E-08
2/1/2024 11:13:50 AM,-3.147029E-08,7.465211E-10
2/1/2024 11:13:50 AM,-2.829571E-09,3.48148E-09
2/1/2024 11:13:50 AM,-1.808952E-08,8.557173E-10
2/1/2024 11:13:50 AM,-1.244912E-08,1.261884E-08
2/1/2024 11:13:50 AM,-3.069238E-08,5.903029E-10
2/1/2024 11:13:50 AM,-2.26771E-08,1.171649E-09
2/1/2024 11:13:50 AM,-1.25673E-08,1.058641E-08
2/1/2024 11:13:50 AM,-1.681388E-08,8.609646E-10
2/1/2024 11:13:50 AM,-2.738375E-10,1.170077E-09
2/1/2024 11:13:50 AM,-1.265902E-08,1.598663E-09
2/1/2024 11:13:50 AM,-3.677753E-08,1.035119E-09
2/1/2024 11:13:51 AM,-1.631299E-08,1.625622E-08
2/1/2024 11:13:51 AM,-1.921826E-08,1.911406E-08
2/1/2024 11:13:51 AM,-1.335089E-08,1.377542E-08
2/1/2024 11:13:51 AM,-1.03082E-09,1.064424E-09
2/1/2024 11:13:51 AM,-2.765226E-08,1.147649E-09
2/1/2024 11:13:51 AM,-2.564167E-08,2.526692E-08
2/1/2024 11:13:51 AM,-1.985461E-08,2.003451E-08
2/1/2024 11:13:52 AM,-1.243513E-08,1.479953E-09
2/1/2024 11:13:52 AM,-1.851104E-08,1.168363E-09
2/1/2024 11:13:52 AM,-3.47953E-08,1.388873E-09
2/1/2024 11:13:52 AM,-2.783064E-09,3.066065E-09
2/1/2024 11:13:52 AM,-9.241816E-10,1.03501E-09
2/1/2024 11:13:52 AM,-1.675956E-08,1.688921E-08
2/1/2024 11:13:52 AM,-1.601731E-08,1.610107E-08
2/1/2024 11:13:52 AM,-1.847657E-09,1.366553E-09
2/1/2024 11:13:52 AM,-5.217029E-08,2.303512E-09
2/1/2024 11:13:52 AM,-2.10107E-08,2.104898E-08
2/1/2024 11:13:52 AM,-9.941562E-10,1.132841E-09
2/1/2024 11:13:52 AM,-1.004952E-09,1.257448E-09
2/1/2024 11:13:52 AM,-6.62383E-09,6.644268E-09
2/1/2024 11:13:52 AM,-1.717006E-08,1.721257E-08
2/1/2024 11:13:52 AM,-1.669556E-08,9.354935E-10
2/1/2024 11:13:52 AM,-5.64819E-09,5.846047E-09
2/1/2024 11:13:53 AM,-7.099071E-09,3.858836E-09
2/1/2024 11:13:53 AM,-2.054306E-08,1.169646E-09
2/1/2024 11:13:53 AM,-2.143463E-08,2.142871E-09
2/1/2024 11:13:53 AM,-1.157941E-09,1.191097E-09
2/1/2024 11:13:53 AM,-1.605053E-08,9.360139E-10
2/1/2024 11:13:53 AM,-1.47181E-08,9.629204E-10
2/1/2024 11:13:53 AM,-6.336859E-09,6.720308E-09
2/1/2024 11:13:53 AM,-1.668557E-08,1.145526E-09
2/1/2024 11:13:53 AM,-1.233422E-09,1.380831E-09
2/1/2024 11:13:53 AM,-1.664803E-08,1.66907E-08
2/1/2024 11:13:54 AM,-1.798262E-08,9.407355E-10
2/1/2024 11:13:54 AM,-1.783291E-08,1.498925E-09
2/1/2024 11:13:54 AM,-1.941034E-08,1.624812E-08
2/1/2024 11:13:54 AM,-1.814862E-08,1.877573E-08
2/1/2024 11:13:54 AM,-7.490158E-10,1.583435E-09
2/1/2024 11:13:54 AM,-1.534633E-08,1.345063E-08
2/1/2024 11:13:54 AM,-1.537349E-08,1.356784E-09
2/1/2024 11:13:54 AM,-2.279324E-08,2.295529E-08
2/1/2024 11:13:54 AM,-3.951126E-09,4.148778E-09
2/1/2024 11:13:54 AM,-1.766252E-08,8.448797E-10
2/1/2024 11:13:54 AM,-1.559289E-08,1.617118E-08
2/1/2024 11:13:55 AM,-1.724078E-08,1.750639E-08
2/1/2024 11:13:55 AM,1.687067E-10,1.480329E-09
2/1/2024 11:13:55 AM,-2.012039E-08,2.002997E-08
2/1/2024 11:13:55 AM,-1.132438E-08,1.169962E-08
2/1/2024 11:13:55 AM,-6.154925E-09,9.474313E-09
2/1/2024 11:13:55 AM,-1.284369E-08,1.294326E-08
2/1/2024 11:13:55 AM,-8.971456E-10,1.148251E-09
2/1/2024 11:13:55 AM,-1.398468E-08,1.401836E-08
2/1/2024 11:13:55 AM,-1.852026E-08,1.878363E-08
2/1/2024 11:13:55 AM,-6.972469E-09,7.624293E-09
2/1/2024 11:13:55 AM,-2.40143E-08,2.39515E-08
2/1/2024 11:13:56 AM,-1.392902E-08,1.059154E-09
2/1/2024 11:13:56 AM,-1.377695E-08,1.389502E-08
2/1/2024 11:13:56 AM,-5.876751E-09,6.117056E-09
2/1/2024 11:13:56 AM,-1.499502E-08,1.532869E-08
2/1/2024 11:13:56 AM,-9.481636E-09,9.995932E-09
2/1/2024 11:13:56 AM,-6.25652E-09,6.752418E-09
2/1/2024 11:13:56 AM,-1.857846E-08,1.8456E-08
2/1/2024 11:13:56 AM,-3.853351E-10,1.054812E-09
2/1/2024 11:13:56 AM,-1.589843E-09,1.117469E-09
2/1/2024 11:13:56 AM,-1.471143E-08,1.46067E-08
2/1/2024 11:13:56 AM,-1.816164E-08,1.032406E-09
2/1/2024 11:13:56 AM,-3.837595E-08,1.357567E-09
2/1/2024 11:13:56 AM,-1.922927E-08,1.349306E-09
2/1/2024 11:13:56 AM,-1.404E-08,1.461872E-09
2/1/2024 11:13:57 AM,-6.682108E-08,1.793666E-08
2/1/2024 11:13:57 AM,-1.984888E-08,1.992919E-08
2/1/2024 11:13:57 AM,-1.409193E-08,1.434322E-08
2/1/2024 11:13:57 AM,-1.273785E-08,1.139867E-09
2/1/2024 11:13:57 AM,-2.976639E-08,1.065615E-09
2/1/2024 11:13:57 AM,-7.269747E-09,7.712237E-09
2/1/2024 11:13:57 AM,-1.86541E-08,1.145349E-09
2/1/2024 11:13:57 AM,-2.282111E-08,2.29223E-08
2/1/2024 11:13:57 AM,-4.544327E-08,1.066628E-09
2/1/2024 11:13:57 AM,-4.98093E-10,1.383237E-09
2/1/2024 11:13:57 AM,-1.921472E-08,1.956883E-08
2/1/2024 11:13:57 AM,-2.876646E-08,3.930989E-10
2/1/2024 11:13:58 AM,-2.374782E-08,2.359953E-08
2/1/2024 11:13:58 AM,-5.530298E-11,1.770079E-09
2/1/2024 11:13:58 AM,-1.699436E-08,1.459631E-09
2/1/2024 11:13:58 AM,-1.649915E-08,9.635794E-10
2/1/2024 11:13:58 AM,-1.729312E-08,1.728256E-08
2/1/2024 11:13:58 AM,-1.483664E-08,6.199734E-10
2/1/2024 11:13:58 AM,-1.082062E-08,1.115531E-08
2/1/2024 11:13:58 AM,-1.377706E-08,1.388468E-08
2/1/2024 11:13:58 AM,-4.863414E-08,3.358018E-09
2/1/2024 11:13:59 AM,-2.683749E-08,1.170939E-09
2/1/2024 11:13:59 AM,-1.775409E-08,1.810746E-08
2/1/2024 11:13:59 AM,-3.932209E-09,3.978945E-09
2/1/2024 11:13:59 AM,-1.920838E-08,7.371117E-10
2/1/2024 11:13:59 AM,-8.124388E-10,1.481283E-09
2/1/2024 11:13:59 AM,-9.49563E-09,9.673089E-10
2/1/2024 11:13:59 AM,-1.430585E-08,1.441056E-08
2/1/2024 11:13:59 AM,-2.733331E-08,1.380117E-09
2/1/2024 11:14:00 AM,-1.647044E-08,1.661062E-08
2/1/2024 11:14:00 AM,-1.81246E-08,1.371646E-09
2/1/2024 11:14:00 AM,-8.21949E-09,8.525338E-09
2/1/2024 11:14:00 AM,-1.954407E-08,1.49578E-09
2/1/2024 11:14:00 AM,-1.809873E-08,1.168228E-09
2/1/2024 11:14:00 AM,-1.967217E-08,6.37904E-10
2/1/2024 11:14:00 AM,-4.199045E-08,8.499015E-10
2/1/2024 11:14:00 AM,-8.447742E-09,8.545715E-09
2/1/2024 11:14:00 AM,-2.328319E-08,9.550032E-10
2/1/2024 11:14:00 AM,-9.702078E-09,9.940556E-09
2/1/2024 11:14:00 AM,-5.134566E-09,5.175056E-09
2/1/2024 11:14:00 AM,-1.966727E-08,1.357014E-09
2/1/2024 11:14:01 AM,-8.376292E-10,1.132434E-09
2/1/2024 11:14:01 AM,-3.485788E-10,1.563643E-09
2/1/2024 11:14:01 AM,-1.547469E-08,1.380889E-09
2/1/2024 11:14:01 AM,-1.462657E-08,1.495987E-08
2/1/2024 11:14:01 AM,-2.039207E-08,2.025429E-08
2/1/2024 11:14:01 AM,-1.49957E-08,1.172003E-09
2/1/2024 11:14:01 AM,-1.204491E-08,1.282459E-08
2/1/2024 11:14:01 AM,-1.015074E-08,1.051443E-08
2/1/2024 11:14:01 AM,-1.143639E-08,1.192175E-08
2/1/2024 11:14:01 AM,-1.889371E-08,1.898503E-08
2/1/2024 11:14:01 AM,-3.316252E-09,3.493449E-09
2/1/2024 11:14:01 AM,-2.817007E-08,1.168369E-09
2/1/2024 11:14:02 AM,-1.585279E-08,1.170073E-09
2/1/2024 11:14:02 AM,-1.420439E-08,1.445895E-08
2/1/2024 11:14:02 AM,-1.255063E-08,1.286213E-08
2/1/2024 11:14:02 AM,-5.994098E-10,1.590608E-09
2/1/2024 11:14:02 AM,-3.348942E-08,1.043727E-09
2/1/2024 11:14:02 AM,-2.235677E-08,1.35844E-09
2/1/2024 11:14:02 AM,-2.894993E-09,3.264617E-09
2/1/2024 11:14:02 AM,-1.81413E-08,1.81376E-08
2/1/2024 11:14:02 AM,-1.788616E-08,1.066617E-09
2/1/2024 11:14:02 AM,-1.868565E-08,9.621282E-10
2/1/2024 11:14:02 AM,-1.900592E-08,1.035144E-09
2/1/2024 11:14:02 AM,-2.483298E-08,1.597359E-09
2/1/2024 11:14:03 AM,-1.495186E-08,1.704073E-09
2/1/2024 11:14:03 AM,-1.233357E-08,1.245226E-09
2/1/2024 11:14:03 AM,-1.247229E-08,1.250823E-08
2/1/2024 11:14:03 AM,-1.838014E-08,9.626078E-10
2/1/2024 11:14:03 AM,-1.607268E-08,9.563053E-10
2/1/2024 11:14:03 AM,-2.179991E-08,1.357817E-09
2/1/2024 11:14:03 AM,-7.107225E-10,1.592702E-09
2/1/2024 11:14:03 AM,-6.606788E-11,1.389112E-09
2/1/2024 11:14:04 AM,-1.784877E-10,1.486012E-09
2/1/2024 11:14:04 AM,-1.537746E-08,1.527094E-08
2/1/2024 11:14:04 AM,-3.52476E-09,3.803736E-09
2/1/2024 11:14:04 AM,-3.001168E-09,2.55805E-09
2/1/2024 11:14:04 AM,-8.132383E-10,1.494859E-09
2/1/2024 11:14:04 AM,-1.007266E-08,1.274176E-09
2/1/2024 11:14:04 AM,-1.542787E-08,1.55736E-09
2/1/2024 11:14:04 AM,-2.434565E-08,1.2801E-09
2/1/2024 11:14:04 AM,-1.545977E-08,1.555499E-08
2/1/2024 11:14:05 AM,-9.672435E-10,1.485154E-09
2/1/2024 11:14:05 AM,-2.76588E-08,1.176742E-09
2/1/2024 11:14:05 AM,-1.4732E-08,1.476133E-08
2/1/2024 11:14:05 AM,-3.881544E-08,1.90872E-09
2/1/2024 11:14:05 AM,-5.562008E-09,5.702421E-09
2/1/2024 11:14:05 AM,-5.82442E-08,2.346315E-09
2/1/2024 11:14:05 AM,-7.270055E-09,7.70907E-09
2/1/2024 11:14:05 AM,-1.820072E-08,9.538166E-10
2/1/2024 11:14:05 AM,-1.838038E-08,8.487397E-10
2/1/2024 11:14:05 AM,-1.302553E-08,1.308628E-08
2/1/2024 11:14:06 AM,-1.221466E-08,5.487859E-10
2/1/2024 11:14:06 AM,-3.108729E-09,3.540027E-09
2/1/2024 11:14:06 AM,-1.452956E-08,1.488541E-08
2/1/2024 11:14:06 AM,-1.399268E-09,1.15834E-09
2/1/2024 11:14:06 AM,-1.819913E-08,8.698446E-10
2/1/2024 11:14:06 AM,-1.61688E-09,1.279942E-09
2/1/2024 11:14:06 AM,-1.218184E-08,1.223569E-08
2/1/2024 11:14:06 AM,-5.00572E-09,5.143189E-09
2/1/2024 11:14:06 AM,-9.936149E-09,9.996155E-09
2/1/2024 11:14:06 AM,-7.055732E-09,7.273406E-09
2/1/2024 11:14:06 AM,-5.216459E-08,1.607354E-09
2/1/2024 11:14:07 AM,-1.499498E-08,1.392348E-09
2/1/2024 11:14:07 AM,-3.31293E-08,1.574751E-08
2/1/2024 11:14:07 AM,-1.814176E-08,1.833726E-08
2/1/2024 11:14:07 AM,-1.748622E-08,1.360288E-09
2/1/2024 11:14:07 AM,-1.225369E-08,1.26866E-08
2/1/2024 11:14:07 AM,-2.262691E-08,2.24476E-08
2/1/2024 11:14:07 AM,-1.485987E-08,7.250617E-09
2/1/2024 11:14:07 AM,-2.177959E-08,2.188279E-08
2/1/2024 11:14:07 AM,-1.142473E-08,1.169791E-08
2/1/2024 11:14:07 AM,-9.941286E-09,1.000857E-08
2/1/2024 11:14:07 AM,-1.829976E-08,1.326418E-09
2/1/2024 11:14:08 AM,1.473917E-10,1.596436E-09
2/1/2024 11:14:08 AM,5.130397E-11,1.484226E-09
2/1/2024 11:14:08 AM,-3.482508E-08,5.113886E-09
2/1/2024 11:14:08 AM,-3.60284E-08,1.604704E-09
2/1/2024 11:14:08 AM,-1.889829E-08,1.886136E-08
2/1/2024 11:14:08 AM,-8.010736E-09,8.134609E-09
2/1/2024 11:14:08 AM,-1.302528E-08,1.30836E-08
2/1/2024 11:14:08 AM,-1.724085E-08,9.538201E-10
2/1/2024 11:14:08 AM,-7.316808E-09,7.392699E-09
2/1/2024 11:14:08 AM,-2.263583E-08,6.331842E-10
2/1/2024 11:14:09 AM,-2.0606E-08,1.1668E-09
2/1/2024 11:14:09 AM,-3.205175E-08,2.015465E-09
2/1/2024 11:14:09 AM,-1.755105E-08,1.753236E-08
2/1/2024 11:14:09 AM,-7.565636E-09,7.665361E-09
2/1/2024 11:14:09 AM,-4.333784E-10,9.548832E-10
2/1/2024 11:14:09 AM,-1.447684E-08,8.527605E-10
2/1/2024 11:14:09 AM,-1.104755E-08,1.095432E-08
2/1/2024 11:14:09 AM,-2.944611E-08,9.478054E-10
2/1/2024 11:14:09 AM,-2.137795E-09,2.543672E-09
2/1/2024 11:14:09 AM,-1.936968E-08,1.279362E-09
2/1/2024 11:14:10 AM,-2.401934E-08,1.495472E-09
2/1/2024 11:14:10 AM,-2.061097E-08,2.067134E-08
2/1/2024 11:14:10 AM,-1.581641E-08,1.07434E-09
2/1/2024 11:14:10 AM,-5.663601E-09,5.866668E-09
2/1/2024 11:14:10 AM,-2.194746E-08,1.178938E-09
2/1/2024 11:14:10 AM,-1.936984E-08,1.247928E-09
2/1/2024 11:14:10 AM,-1.96397E-08,1.939157E-08
2/1/2024 11:14:10 AM,-1.926306E-08,1.069681E-09
2/1/2024 11:14:10 AM,-1.159584E-08,1.196339E-08
2/1/2024 11:14:10 AM,-8.739113E-09,8.837127E-09
2/1/2024 11:14:10 AM,-6.308656E-09,6.542472E-09
2/1/2024 11:14:11 AM,-2.485835E-08,1.252058E-09
2/1/2024 11:14:11 AM,-1.975763E-08,1.983609E-08
2/1/2024 11:14:11 AM,-8.079173E-10,1.066723E-09
2/1/2024 11:14:11 AM,-2.451114E-08,6.61219E-09
2/1/2024 11:14:11 AM,-2.017938E-08,2.035425E-08
2/1/2024 11:14:11 AM,-1.115514E-08,6.479004E-10
